"MasterUID
ROP3_AGWM CountryCode_PEID",CrossReference,AGWM CountryCode,WAGF Region,WAGF BLOCK,WAGF MEMBER,WAGF_UID,AGWM Country Name,AGWM Area,AGWM Region,IMB UID,FID,PEID,PGID,Status,Name,NmDisp,NmAlt,ISOalpha3,Ctry,Regn,RegnSub,ROG,AffCd,Aff,PeopleDesc,LocationDe, Pop ,PopCls,EvngLvl,CongExst,Plnting,EngStat,GSEC,GSECbrf,GSEClng,SPI,SPIdesc,ROL,Lang,LangFamily,ROR,Rlgn,RORdesc,Rlgn_AGWM Region,AGWM Religion Breakdown,ROR3,RlgnBs,ROR4,RlgnDiv,ROP3,PplNm,ROP25,Ethne,ROP2,PplClstr,ROP1,Affbloc,Bible,Jesus,Radio,Gospel,Audio,Stories,ResTot,LvlBible,YrPub,PicCrdt,PicURL,Photo,Indigenous,Latitude,Longitude,Location
,,,,,,,,,,,,,,,Konda Kammara,,,,,,,,,,,,,,,,,,,,,,,fra,French,,,,,,,,,,,112141,Gopal,304635,Lawu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Arasu,,,,,,,,,,,,,,,,,,,,,,,fuj,Ko,,,,,,,,,,,106727,Mokoulou,308299,Tsamai,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dabarre,,,,,,,,,,,,,,,,,,,,,,,mgd,Moru,,,,,,,,,,,116040,Muirin,303600,Kami (Tanzania),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kasar (Gujarati),,,,,,,,,,,,,,,,,,,,,,,hks,Hong Kong Sign Language,,,,,,,,,,,104434,Kajakse,301695,Chekkala,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Andorran,,,,,,,,,,,,,,,,,,,,,,,szs,Solomon Islands Sign Language,,,,,,,,,,,110404,Uneme,309363,Kamda,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Amazigh, Jalo",,,,,,,,,,,,,,,,,,,,,,,dau,Dar Sila Daju,,,,,,,,,,,106940,Mushungulu,303825,Kavuthiyan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kadaru,,,,,,,,,,,,,,,,,,,,,,,usi,Usoi,,,,,,,,,,,113853,Vetan,303752,Karnibhakthulu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gulfan,,,,,,,,,,,,,,,,,,,,,,,lsy,Mauritian Sign Language,,,,,,,,,,,111576,Bhunjia,305275,Matpa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Rachavar,,,,,,,,,,,,,,,,,,,,,,,kqm,Khisa,,,,,,,,,,,113060,"Mochi, Muslim",305792,Nagbansi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nai (Mewari),,,,,,,,,,,,,,,,,,,,,,,fuc,Pulaar,,,,,,,,,,,113152,Mundala,309337,"Bedouin, Kufra",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Israeli,,,,,,,,,,,,,,,,,,,,,,,ybh,Yakkha,,,,,,,,,,,109385,Soliman,304863,Luwathiya (Luwati),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ghorbati Gypsy,,,,,,,,,,,,,,,,,,,,,,,yox,Yoron,,,,,,,,,,,119460,Kenana,307174,Samanthan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Anatolian Turk,,,,,,,,,,,,,,,,,,,,,,,lma,East Limba,,,,,,,,,,,109614,Sunuwar,305134,Manhas,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nguan,,,,,,,,,,,,,,,,,,,,,,,lbj,Ladakhi,,,,,,,,,,,112396,Kallasari,305397,Mengwu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Akkin,,,,,,,,,,,,,,,,,,,,,,,irr,Ir,,,,,,,,,,,117766,Mogaveera,305525,Mo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Zuara,,,,,,,,,,,,,,,,,,,,,,,bph,Botlikh,,,,,,,,,,,117767,Parvatarajakulam,303508,Kaitak,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Epie,,,,,,,,,,,,,,,,,,,,,,,cpu,Pichis Ashéninka,,,,,,,,,,,110135,Toku-No-Shima,302579,Gadaria,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mensa,,,,,,,,,,,,,,,,,,,,,,,tuo,Tucano,,,,,,,,,,,109333,"Bedouin, Sirtican",302585,Garko (Karko),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Northern Thai,,,,,,,,,,,,,,,,,,,,,,,fvr,Fur,,,,,,,,,,,108385,"Bedouin, Riyah",300815,Bandollu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Moronene,,,,,,,,,,,,,,,,,,,,,,,tyy,Tiyaa,,,,,,,,,,,116362,"Bania, Konkani",301962,Darji / Darzi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Oriya,,,,,,,,,,,,,,,,,,,,,,,kmc,Southern Dong,,,,,,,,,,,113280,Padharia,302994,Hasala / Hasalaru,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mongols of Henan County,,,,,,,,,,,,,,,,,,,,,,,ycl,Lolopo,,,,,,,,,,,113274,Kambar,303394,Jing,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Targala,,,,,,,,,,,,,,,,,,,,,,,tin,Tindi,,,,,,,,,,,109569,Subia,304675,Lere / Taura,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Chayakkaran,,,,,,,,,,,,,,,,,,,,,,,lgn,Opo,,,,,,,,,,,105815,Logol,300633,Baangi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Zott Gypsy,,,,,,,,,,,,,,,,,,,,,,,yne,Lang’e,,,,,,,,,,,116246,Gachha,304133,Kolhati,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nubi,,,,,,,,,,,,,,,,,,,,,,,tyv,Tuvan,,,,,,,,,,,117768,Kumar Kshatriya,300118,Agul (Aghul),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Lodha,,,,,,,,,,,,,,,,,,,,,,,kva,Bagvalal,,,,,,,,,,,112274,Ilayathu,307433,Shanga,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tagbo,,,,,,,,,,,,,,,,,,,,,,,akv,Akhvakh,,,,,,,,,,,110130,Toka,302590,Garpagri,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bhuiyar,,,,,,,,,,,,,,,,,,,,,,,kpt,Karata,,,,,,,,,,,119387,Shifir,300844,Banka (North Indian),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Guraw,,,,,,,,,,,,,,,,,,,,,,,bls,Balaesang,,,,,,,,,,,119466,Wadalka,309047,Younuo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Katipamula,,,,,,,,,,,,,,,,,,,,,,,tsk,Tseku,,,,,,,,,,,119465,Kajakaja,306811,Prai (Phai),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Miyana,,,,,,,,,,,,,,,,,,,,,,,zum,Kumzari,,,,,,,,,,,119452,Dajo,306697,Phulari,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Comorian Mwali,,,,,,,,,,,,,,,,,,,,,,,wrn,Warnang,,,,,,,,,,,116264,Ladar,305539,Moger,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Naoda,,,,,,,,,,,,,,,,,,,,,,,kpa,Kutto,,,,,,,,,,,105016,Kineenawi,304737,Linghua,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Arain (Punjabi),,,,,,,,,,,,,,,,,,,,,,,gya,Northwest Gbaya,,,,,,,,,,,118654,Kharvi,302071,Dhimba,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nagda,,,,,,,,,,,,,,,,,,,,,,,rbb,Rumai Palaung,,,,,,,,,,,118685,Sarodi,309361,Borono,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Komara Panta,,,,,,,,,,,,,,,,,,,,,,,qns,Natural Sign Language,,,,,,,,,,,114356,"Xibe, Western",306492,Panara,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Baonuo,,,,,,,,,,,,,,,,,,,,,,,sme,North Saami,,,,,,,,,,,119362,Tambo (Nyamwanga),302253,Dzalakha (Dzala),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Rajbhar,,,,,,,,,,,,,,,,,,,,,,,scb,Chut,,,,,,,,,,,106221,Mandaean,309348,Tasoomi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Bedouin, Nail",,,,,,,,,,,,,,,,,,,,,,,dek,Dek,,,,,,,,,,,118778,"Khatik, Gujarati",303945,Kharol,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Pinjara, Dhunia (Bengali)",,,,,,,,,,,,,,,,,,,,,,,spu,Sapuan,,,,,,,,,,,111496,Banchada,303638,Kandera,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tamboli (Telugu),,,,,,,,,,,,,,,,,,,,,,,gyo,Gyalsumdo,,,,,,,,,,,111642,Banjania,304575,Lamet,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sadhu Chetty,,,,,,,,,,,,,,,,,,,,,,,dnu,Danau,,,,,,,,,,,118770,"Khangar, Bundeli",306239,Nyengo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Swedish,,,,,,,,,,,,,,,,,,,,,,,bvo,Bolgo,,,,,,,,,,,114224,"Mongol, Alxa",309352,Sagolle,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pong,,,,,,,,,,,,,,,,,,,,,,,prq,Ashéninka Perené,,,,,,,,,,,118947,Kongu Vaisnava,306090,Nili / Neeli,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Andi,,,,,,,,,,,,,,,,,,,,,,,aft,Afitti,,,,,,,,,,,119491,Balasantoshi (Telugu),301427,Budabukkala,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tomini,,,,,,,,,,,,,,,,,,,,,,,phq,Phana’,,,,,,,,,,,114483,"Siddi, Muslim",302545,Gandalla,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Eritrean,,,,,,,,,,,,,,,,,,,,,,,yue,Yue Chinese,,,,,,,,,,,113333,Patari,302767,Gorani,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gopal,,,,,,,,,,,,,,,,,,,,,,,pum,Puma,,,,,,,,,,,114218,Minyak,308710,Wandya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mokoulou,,,,,,,,,,,,,,,,,,,,,,,dhi,Dhimal,,,,,,,,,,,118943,Khakar,308530,Vai,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Dargin, Muirin",,,,,,,,,,,,,,,,,,,,,,,uig,Uyghur,,,,,,,,,,,118813,"Moghol, Marwari",301570,Canamomo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kajakse,,,,,,,,,,,,,,,,,,,,,,,adi,Adi,,,,,,,,,,,111813,Chobdar,303999,Khunsari,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Uneme,,,,,,,,,,,,,,,,,,,,,,,gzn,Gane,,,,,,,,,,,118781,"Khatik, Panjabi",302080,Dhr Thuri,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mushungulu,,,,,,,,,,,,,,,,,,,,,,,dru,Rukai,,,,,,,,,,,112145,"Gosangi, Hindu",309309,Turuj,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Vetan,,,,,,,,,,,,,,,,,,,,,,,yix,Axi,,,,,,,,,,,114054,"Ewenki, Tungus",309382,Kimla,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bhunjia,,,,,,,,,,,,,,,,,,,,,,,bdo,Morom,,,,,,,,,,,116099,"Amazigh, Tuat",309380,Farla,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mukeri,,,,,,,,,,,,,,,,,,,,,,,kyw,Kudmali,,,,,,,,,,,105656,Laru,304406,Kurakula,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mundala,,,,,,,,,,,,,,,,,,,,,,,yul,Yulu,,,,,,,,,,,114021,Cai,300714,Baig,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Bedouin, Soliman",,,,,,,,,,,,,,,,,,,,,,,kfg,Kudiya,,,,,,,,,,,110399,Umm Heitan,301632,Chaikwa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Middle East Gypsy,,,,,,,,,,,,,,,,,,,,,,,bgl,Bo (Laos),,,,,,,,,,,112237,"Makrani, Hindu",303367,Jethi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kenana,,,,,,,,,,,,,,,,,,,,,,,brx,Boro (India),,,,,,,,,,,102492,Degema,301408,Brao,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sunuwar,,,,,,,,,,,,,,,,,,,,,,,daa,Dangaléat,,,,,,,,,,,119451,Kalik,303051,Hitu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Pulisari,,,,,,,,,,,,,,,,,,,,,,,bdj,Bai,,,,,,,,,,,110573,Vinza,304473,Kwama,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mogaveera,,,,,,,,,,,,,,,,,,,,,,,jeu,Jonkor Bourmataguil,,,,,,,,,,,118755,"Jogi, Tulu",307825,Tagoy,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Parvatarajakulam,,,,,,,,,,,,,,,,,,,,,,,kil,Kariya,,,,,,,,,,,115633,Kaikala,308621,Viramushti / Verra Musti,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Toku-no-shima,,,,,,,,,,,,,,,,,,,,,,,vkn,Koro Nulu,,,,,,,,,,,114161,Lawu,300198,Alak,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Bedouin, Sirtican",,,,,,,,,,,,,,,,,,,,,,,tgd,Ciwogai,,,,,,,,,,,110207,Tsamai,307588,Siwa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Bedouin, Riyah",,,,,,,,,,,,,,,,,,,,,,,jmb,Zumbun,,,,,,,,,,,114977,Kami,309349,Lamira,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Georgian,,,,,,,,,,,,,,,,,,,,,,,bkk,Brokskat,,,,,,,,,,,118907,Chekkala,307388,Sepahi Sindhi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bania (Konkani),,,,,,,,,,,,,,,,,,,,,,,xhv,Khua,,,,,,,,,,,119449,Kamda,306499,Pancharathra Srivaishnava,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Padhar,,,,,,,,,,,,,,,,,,,,,,,xmj,Majera,,,,,,,,,,,112467,Kavuthiyan,304205,Koraga (ST),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kambar,,,,,,,,,,,,,,,,,,,,,,,bbh,Bugan,,,,,,,,,,,117769,Karnibhaktulu,303716,Karanga,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Subia,,,,,,,,,,,,,,,,,,,,,,,aih,Ai-Cham,,,,,,,,,,,115324,Matpa,307323,Sebei,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Logol,,,,,,,,,,,,,,,,,,,,,,,uan,Kuan,,,,,,,,,,,115213,Nagbanshi,309372,Kuwala,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gachha,,,,,,,,,,,,,,,,,,,,,,,yup,Yukpa,,,,,,,,,,,105346,"Bedouin, Kufra",307265,Saradagallu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kumar Kshatriya,,,,,,,,,,,,,,,,,,,,,,,bxr,Russia Buriat,,,,,,,,,,,105939,Luwathiya,309205,Agariya / Agaria,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ilayatu,,,,,,,,,,,,,,,,,,,,,,,knz,Kalamsé,,,,,,,,,,,113504,Samanthan,301091,Berguid,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Toka,,,,,,,,,,,,,,,,,,,,,,,ush,Ushojo,,,,,,,,,,,118955,Manhas,300905,Barke,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Shifir,,,,,,,,,,,,,,,,,,,,,,,cdh,Chambeali,,,,,,,,,,,114194,Mengwu,306912,Rajkoti,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Wadalka,,,,,,,,,,,,,,,,,,,,,,,kyi,Kiput,,,,,,,,,,,114939,Mo,304617,Lassi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kajakaja,,,,,,,,,,,,,,,,,,,,,,,ddn,Dendi (Benin),,,,,,,,,,,103768,"Mari, Mountain",307029,Romani,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dajo,,,,,,,,,,,,,,,,,,,,,,,mvy,Indus Kohistani,,,,,,,,,,,116043,Kaitak,306314,Olubogo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Ladar,,,,,,,,,,,,,,,,,,,,,,,aio,Aiton,,,,,,,,,,,112021,"Gadaria, Hindu",309294,Mochi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kineenawi,,,,,,,,,,,,,,,,,,,,,,,sxg,Shuhi,,,,,,,,,,,104291,"Amazigh, Jofra",302986,Hari Kantra / Harkantra,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kharvi,,,,,,,,,,,,,,,,,,,,,,,khv,Khvarshi,,,,,,,,,,,103230,Garko,306533,Pangwala (Pangwali),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Sarodi,,,,,,,,,,,,,,,,,,,,,,,klf,Kendeje,,,,,,,,,,,117770,Bandollu,303369,Jhadi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Xibe, Western",,,,,,,,,,,,,,,,,,,,,,,kqg,Khe,,,,,,,,,,,118754,"Jogi, Telugu",305676,Mukhi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tambo,,,,,,,,,,,,,,,,,,,,,,,bly,Notre,,,,,,,,,,,116434,"Darzi, Oriya",301129,Bhangi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mandaean,,,,,,,,,,,,,,,,,,,,,,,ydd,Eastern Yiddish,,,,,,,,,,,118753,"Jogi, Tamil",307954,Ta-Oy (Tai'oh),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khatik (Gujarati),,,,,,,,,,,,,,,,,,,,,,,sdp,Sherdukpen,,,,,,,,,,,112210,Hasalaru,303128,"Iban, Sea Dayak",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Banchada,,,,,,,,,,,,,,,,,,,,,,,cnq,Chung (Cameroon),,,,,,,,,,,114227,"Mongol, Sichuan",308396,Tutong,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Banjania,,,,,,,,,,,,,,,,,,,,,,,zgn,Guibian Zhuang,,,,,,,,,,,114125,Jing,304692,Leya,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khangar (Bundelkhandi),,,,,,,,,,,,,,,,,,,,,,,pnx,Phong-Kniang,,,,,,,,,,,114730,Lere,301424,Bua,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Mongol, Alxa",,,,,,,,,,,,,,,,,,,,,,,kcy,Korandje,,,,,,,,,,,100683,Baangi,309189,"Amazigh, Shilha",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Beninese,,,,,,,,,,,,,,,,,,,,,,,vut,Vute,,,,,,,,,,,112614,Kolhati,309324,"Tuareg, Ifora",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kongu Vaisnawa,,,,,,,,,,,,,,,,,,,,,,,gwb,Gwa,,,,,,,,,,,100126,Agul,304870,Mugat,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Balasantoshi,,,,,,,,,,,,,,,,,,,,,,,gbk,Gaddi,,,,,,,,,,,108910,Shanga,309307,Talasa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Siddi,,,,,,,,,,,,,,,,,,,,,,,wuh,Wutunhua,,,,,,,,,,,118999,Garpagri,309371,Mirisia Zuruk,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Patari,,,,,,,,,,,,,,,,,,,,,,,zng,Mang,,,,,,,,,,,115250,Banka,303397,Jino (Youle Jinuo),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Minyak,,,,,,,,,,,,,,,,,,,,,,,glc,Bon Gula,,,,,,,,,,,114368,Younuo,306840,Xingmoun (Puoc),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khakar,,,,,,,,,,,,,,,,,,,,,,,tts,Northeastern Thai,,,,,,,,,,,108003,Prai,308647,Waama,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Moghol (Marwari),,,,,,,,,,,,,,,,,,,,,,,slt,Sila,,,,,,,,,,,118979,Phulari,300851,Banpar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Chobdar,,,,,,,,,,,,,,,,,,,,,,,knf,Mankanya,,,,,,,,,,,118810,Moger (Malayalam),307834,Tai (India),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Khatik (Punjabi),,,,,,,,,,,,,,,,,,,,,,,gqu,Qau,,,,,,,,,,,114174,Linghua,307717,Sudhan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Gosangi,,,,,,,,,,,,,,,,,,,,,,,sqq,Sou,,,,,,,,,,,102579,Dhimba,306443,"Paky, Thoti",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Evenk,,,,,,,,,,,,,,,,,,,,,,,vkj,Kujarge,,,,,,,,,,,106027,"Baggara, Mahamid",305685,Mulia,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Amazigh, Tuat",,,,,,,,,,,,,,,,,,,,,,,sgp,Singpho,,,,,,,,,,,119447,Borono,305616,Moro Hills (Tacho),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Laru,,,,,,,,,,,,,,,,,,,,,,,lao,Lao,,,,,,,,,,,118974,Panara,303832,Kawara,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Cai,,,,,,,,,,,,,,,,,,,,,,,fni,Fania,,,,,,,,,,,115626,"Gond, Muslim",303017,Helava,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Umm Heitan,,,,,,,,,,,,,,,,,,,,,,,nld,Dutch,,,,,,,,,,,114868,Dzalakha,303739,Karimplan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Makrani,,,,,,,,,,,,,,,,,,,,,,,saa,Saba,,,,,,,,,,,119434,Tasoomi,301562,Cali,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Degema,,,,,,,,,,,,,,,,,,,,,,,kfs,Bilaspuri,,,,,,,,,,,112505,Kharol,304380,Kunante (Mansoanka),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kalik,,,,,,,,,,,,,,,,,,,,,,,hni,Hani,,,,,,,,,,,112416,Kandera,307464,Shihuh,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Vinza,,,,,,,,,,,,,,,,,,,,,,,isk,Ishkashimi,,,,,,,,,,,104890,Lamet,307056,Ruhu,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Jogi (Tulu),,,,,,,,,,,,,,,,,,,,,,,rji,Raji,,,,,,,,,,,107555,Nyengo,304974,Maka / Maha,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kaikali,,,,,,,,,,,,,,,,,,,,,,,npb,Nupbikha,,,,,,,,,,,119438,Sagolle,308333,Tukam,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Lawu,,,,,,,,,,,,,,,,,,,,,,,bcz,Bainouk-Gunyaamolo,,,,,,,,,,,117771,Nili,309369,Tabak,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Deaf Bosnian,,,,,,,,,,,,,,,,,,,,,,,jia,Jina,,,,,,,,,,,115139,Budabukkala,305041,Maleyan,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Tsamai,,,,,,,,,,,,,,,,,,,,,,,bdg,Bonggi,,,,,,,,,,,116247,Gandalla,304767,Lohar,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kami,,,,,,,,,,,,,,,,,,,,,,,ium,Iu Mien,,,,,,,,,,,114431,Gorani,305153,Manne Dora,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Cekkala,,,,,,,,,,,,,,,,,,,,,,,goe,Gongduk,,,,,,,,,,,116935,Wandya,309248,Sompura Salat,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kamda,,,,,,,,,,,,,,,,,,,,,,,bee,Byangsi,,,,,,,,,,,110483,Vai,306510,Pangul,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Kavuthiyan,,,,,,,,,,,,,,,,,,,,,,,mdl,Maltese Sign Language,,,,,,,,,,,115186,Canamomo,304972,Majjula,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Karnibhakthulu,,,,,,,,,,,,,,,,,,,,,,,wll,Wali (Sudan),,,,,,,,,,,104979,Khunsari,305206,Marfa,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Matpa,,,,,,,,,,,,,,,,,,,,,,,gaz,West Central Oromo,,,,,,,,,,,102586,Dhr Thuri,304286,Krim,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Nagbansi,,,,,,,,,,,,,,,,,,,,,,,bgq,Bagri,,,,,,,,,,,119385,Turuj,302247,Duwai,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"Bedouin, Kufra",,,,,,,,,,,,,,,,,,,,,,,thm,Aheu,,,,,,,,,,,119469,Kimla,301998,Deghwari (Dehwar),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Luwati,,,,,,,,,,,,,,,,,,,,,,,njl,Njalgulgule,,,,,,,,,,,119467,Farla,309354,Kurundi,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Samanthan,,,,,,,,,,,,,,,,,,,,,,,phk,Phake,,,,,,,,,,,117813,Kurakula,308356,Tumtum,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Manhas,,,,,,,,,,,,,,,,,,,,,,,mag,Magahi,,,,,,,,,,,117097,Baig,300053,Adiyan,,,,,,,,,,,,,,,,,,,,
