OBJECTID,ROP25,KinshipGroup,Description,ROP2,Status,AddDate,EditDate
2364,302695,Gidra (Wipi),a people of Papua New Guinea. Western province,C0152,1,2021-07-20T00:00:00+00:00,2022-02-11T00:00:00+00:00
2365,303076,Hotei (Hote),"a people of Papua New Guinea. Morobe province: Lai district, Francisco river area",C0152,1,2021-07-20T00:00:00+00:00,2022-02-17T00:00:00+00:00
2366,303250,"Isirawa, Saberi","a people of Indonesia. Papua province: Jayapura, north coast, Sarmi regency",C0152,1,2021-07-20T00:00:00+00:00,2022-02-25T00:00:00+00:00
2367,303615,Kampung Baru (Kais),a people of Indonesia,C0152,1,2021-07-20T00:00:00+00:00,2022-03-31T00:00:00+00:00
2368,303618,Kamtuk (Kemtuik),a people of Indonesia,C0152,1,2021-07-20T00:00:00+00:00,2022-03-31T00:00:00+00:00
2369,304016,Kilmeri,a people of Papua New Guinea. Sandaun province: Vanimo district near Ossima,C0152,1,2021-07-20T00:00:00+00:00,2022-04-27T00:00:00+00:00
2370,304232,"Kosare, Kosadle",a people of Indonesia,C0152,1,2021-07-20T00:00:00+00:00,2022-04-27T00:00:00+00:00
2371,305665,Mufian / Southern Arapesh,a people of Papua New Guinea. East Sepik province: Maprik district,C0152,1,2021-07-20T00:00:00+00:00,2022-05-04T00:00:00+00:00
2372,305993,Nen (Papua New Guinea),"a people of Papua New Guinea, Western Province, Morehead District, Bimadeben village, between Nambo (ncm) and Idi (idi)",C0152,1,2021-07-20T00:00:00+00:00,2022-05-06T00:00:00+00:00
2373,306264,Obokuitai / Ati,"a people of Indonesia (Papua), Lakes Plain just north of mid-Rouffaer River, Obogwi village",C0152,1,2021-07-20T00:00:00+00:00,2022-05-09T00:00:00+00:00
2374,306369,Orya / Uria,a people of Indonesia. Papua province,C0152,1,2021-07-20T00:00:00+00:00,2022-05-10T00:00:00+00:00
2375,307185,Samberigi,a people of Papua New Guinea. Southern Highlands province: Lake Kutubu district,C0152,1,2021-07-20T00:00:00+00:00,2022-05-20T00:00:00+00:00
2376,307297,Sau Enga,a people of Papua New Guinea. Enga province,C0152,1,2021-07-20T00:00:00+00:00,2022-05-20T00:00:00+00:00
2377,307800,Tabu / Elseng,a people of Indonesia. Papua province: Jayapura and Keerom regencies,C0152,1,2021-07-20T00:00:00+00:00,2022-05-26T00:00:00+00:00
2378,307936,Tanga (Niwer Mil),a people of Papua New Guinea. New Ireland province: Tangga islands,C0152,1,2021-07-20T00:00:00+00:00,2022-05-27T00:00:00+00:00
2379,307983,Tarunggare (Tunggare),"a people of Indonesia. Papua province: Nabire regency, south Cendrawasih bay",C0152,1,2021-07-20T00:00:00+00:00,2022-05-27T00:00:00+00:00
2380,307995,Tati (Papua New Guinea),"a people of Papua New Guinea. Gulf province: Auri, Kupiano, Kupla, Lou, Ovorio, and Uriri villages",C0152,1,2021-07-20T00:00:00+00:00,2022-05-27T00:00:00+00:00
2381,308156,Omo (Tigak),"a people of Papua New Guinea. New Ireland province: Kavieng district, west Djaul island",C0152,1,2021-07-20T00:00:00+00:00,2022-05-31T00:00:00+00:00
2382,308214,Tofamna (Tofanma),"a people of Indonesia. Papua province: Keerom Regency, Senggi sub-district",C0152,1,2021-07-20T00:00:00+00:00,2022-05-31T00:00:00+00:00
2383,308416,Uaripi (Tairuma),a people of Papua New Guinea. Gulf province: Uaripi and villages near Kerema,C0152,1,2021-07-20T00:00:00+00:00,2022-06-02T00:00:00+00:00
2384,308900,Yair (North Awyu),a people of Indonesia. Papua province: Merauke district,C0152,1,2021-07-20T00:00:00+00:00,2022-06-13T00:00:00+00:00
2385,309009,Yei,a people of Indonesia. Papua province: Merauke regency,C0152,1,2021-07-20T00:00:00+00:00,2022-06-13T00:00:00+00:00
2386,301188,Biangai (Yongolei),"a people of Papua New Guinea. Morobe province: Wau district, Bulolo river headwaters",C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2387,301261,Bisis (Yambiyambi),a people of Papua New Guinea. East Sepik province: Ambunti district,C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2388,301265,Bisorio (Iniai),"a people of Papua New Guinea. East Sepik province: Bisorio, Gadio, and Iniai villages",C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2389,301270,Bitara (Berinomo),"a people of Papua New Guinea. East Sepik province: April river, Bitara and Kagiru villages",C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2390,301273,Biwat (Mundugumor),a people of Papua New Guinea. East Sepik province: lower and middle Yuat river,C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2391,301286,Bo (Papua New Guinea),a people of Papua New Guinea. Sandaun and East Sepik provinces,C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2392,301324,Bola (Bakovi),a people of Papua New Guinea. West New Britain Province:Willaumez Peninsula northeast coast,C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2393,301410,Bunabun (Brem),a people of Papua New Guinea. Madang province: including Bunabun village,C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2394,301513,Busa (Odiai),"a people of Papua New Guinea. Sandaun province: Amanab district, north of Upper Sepik river",C0152,1,2021-07-20T00:00:00+00:00,2022-02-01T00:00:00+00:00
2395,300111,Agomes (Hermit Islander),"a people of Papua New Guinea. Western Manus province: Hermit Islands, Luf and Maron islands",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2396,300255,Ambasi (Tain-Daware),"a dialect subgroup of Binandere (bhg), a language of Papua New Guinea",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2397,300260,Amber (Waigeo),"a people of Indonesia. West Papua province: Raja Ampat regency, Waigeo Selatan sub-district",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2398,300261,Amberbaken (Dekwambre),a people of Indonesia. West Papua province: Manokwari regency,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2399,300269,Ambul (Palik),a people of Papua New Guinea. West New Britain province,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2400,300270,Ambulas (Abulas),a people of Papua New Guinea. East Sepik province: Maprik district,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2401,300284,Ampale (Safeyoka),"a people of Papua New Guinea. Morobe province: Kaiapit, Lae-Wamba, and Menyamya districts",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2402,300316,Angaatiha (Langimar),a people of Papua New Guinea. Morobe province: Menyamya district,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2403,300324,Anggor (Watapor),a people of Papua New Guinea. Sandaun province: Amanab district,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2404,300333,Angoram (Pondo),"a people of Papua New Guinea. East Sepik province: Angoram district, lower Sepik river area",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2405,300336,Bom (Bogadjim),"an indigenous people of Papua New Guinea. Madang Province, Astrolabe Bay District",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2406,300340,Annaberg (Rao),"a people of Papua New Guinea. Madang province, Keram river area, to East Sepik province border",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2407,300363,Anuki (Gabobora),"a people of Papua New Guinea. Milne Bay province: north coast, Cape Vogel",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2408,300450,Arafundi (Andai),a people of Papua New Guinea. East Sepik province: Karawari rural district,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2409,300458,Aramba (Serki),"a people of Papua New Guinea. Western province: Morehead subprovince, southwest of Suki",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2410,300462,Arandai (Jaban),"a people of Indonesia. West Papua province: Manokwari regency, Bintuni sub-district",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2411,300485,Aregerek (Musar),"a people of Papua New Guinea. Madang province: inland, west of Tokain",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2412,300492,Ari (Waruna),"a people of Papua New Guinea. Western Province, Aramia River area, Ari and Serea villages",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2413,300497,Arinua (Lolopani),a people of Papua New Guinea. East Sepik province: Aumbunti Dreikker district; Sandaun province: Nuku district,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2414,300509,Aruek (Djang),a people of Papua New Guinea. Sandaun province: north of Yessip Mission; East Sepik province,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2415,300510,Arufe (Nambo),a people of Papua New Guinea. Western province: Morehead district,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2416,300513,Aruop (Lauisaranga),a people of Papua New Guinea. Sandaun province,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2417,300532,Asienara (Buruwai),a people of Indonesia. West Papua province: Fakfak and Kaimana regencies,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2418,300581,Avau (Awau),a people of Papua New Guinea. West New Britain province: south coast and islands around Gasmata,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2419,300586,Awa (Mobuta),a people of Papua New Guinea. Eastern Highlands province: Kainantu and Okapa districts,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2420,300599,Awiyaana (Auyana),a people of Papua New Guinea. Eastern Highlands province: Kainantu and Okapa districts,C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2421,300610,Ayamaru (Brat),"a people of Indonesia. West Papua province: about 40 villages in central Bird’s Head, Ayamaru lakes area",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2422,300625,Azera (Adzera),"a people of Papua New Guinea. Eastern Highlands province: Kainantan Rural LLG border area; Morobe province: Markham district and valley, Leron river to Markham-Ramu divide",C0152,1,2021-07-20T00:00:00+00:00,2022-01-28T00:00:00+00:00
2423,300132,Ahir,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2424,301057,Bellari,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2425,303198,Indian (South Asian),a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2426,304128,Kolai,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2427,304363,Kumarbhag Pahariya,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2428,305091,Manda (India),a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2429,305149,Manna-Dora,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2430,305663,Mudu,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2431,305800,Nahari,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2432,307234,Sanskrit,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2433,307679,Sourashtra,a people of India,C0172,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2434,301714,Chhattisgarhi,a people of India,C0091,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2435,301791,Churahi Pahari,a people of India,C0150,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2436,302028,Desiya,a people of India,C0148,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2437,302486,Gade Lohar,a people of India,C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2438,302734,Godwari,a people of India,C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2439,302788,Gowlan,a people of India,C0135,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2440,302789,Gowli,a people of India,C0091,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2441,302983,Harauti,a people of India,C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2442,303628,Kanara Konkani,a people of India,C0135,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2443,303629,Kanarese,a people of India,C0104,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2444,303772,Kashmiri,a people of India,C0107,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2445,304962,Maitili,a people of India,C0051,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2446,306418,Pahari Mandeali,a people of India,C0150,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2447,308526,Vadval,a people of India,C0135,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2448,301153,Bhil Mina,a tribal community of India. Rajasthan and Madhya Pradesh,C0050,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2449,301612,Chayakkaran,an ethnocultural community of India. Tamil Nadu,C0213,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2450,301623,Cheruman,an ethnocultural community of India. Kerala and Tamil Nadu,C0124,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2451,301672,Chentel (Chantyal),"a people of Nepal. Gandaki province: Myagdi district, Raghuganga rural municipality",C0188,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2452,301687,Chaurasia,an ethnolinguistic community of Nepal,C0229,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2453,301700,Chepang,"a people of Nepal, inner Terai; Narayani zone, Makwanpur, Chitawan, and South Dhading districts; Gandaki zone, South Gorkha District",C0216,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2454,301908,Dakkal / Dakkala,"an ethnocultural community of India. Andhra Pradesh, Karnataka and Maharashtra",C0214,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2455,301942,Dangashia / Dangasiya,an ethnocultural community of India. Gujarat: Surendranagar district,C0086,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2456,302000,Dehati,"a dialect subgroup of Maithili (mai), a language of India",C0053,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2457,302034,Devanga,"an ethnocultural community of India. Orissa, Andhra Pradesh, Karnataka, Kerala, Tamil Nadu, and Pondicherry",C0214,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2458,302037,Devendrakulattan / Devendrakulathan,an ethnocultural community of India. Tamil Nadu,C0213,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2459,302049,Dhandi,a people of Nepal,C0229,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2460,302069,Dhimal,a people of Nepal,C0216,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2461,302075,Dhola,"an ethnocultural community of India, Rajasthan",C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2462,302086,Dhyar / Dhiar,an ethnocultural community of India. Jammu and Kashmir,C0183,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2463,302185,Dotyali,a people of Nepal,C0150,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2464,302191,Doya,a people of Bhutan,C0148,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2465,302219,Dulia,an ethnocultural community of India; a subgroup of Bagdi,C0043,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2466,302237,Durgamurga,an ethnocultural community of India. Karnataka,C0214,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2467,302383,Ezhavathi / Ilavathi,an ethnocultural community of India. Kerala,C0124,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2468,302384,Ezhuthachan / Eluthassan,an ethnocultural community of India. Kerala,C0124,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2469,302503,Gain,an ethnocultural community of Bangladesh,C0043,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2470,302505,Gandharva,a tribal community of Nepal,C0150,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2471,302546,Gandharv / Gandharb,"an ethnocultural community of India. Uttar Pradesh, Bihar, and Gujarat",C0053,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2472,302548,Gandhila,"an ethnocultural community of India. Uggar Pradesh, Haryana, and Punjab",C0183,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2473,302552,Gandpal,an ethnocultural community of Bangladesh,C0043,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2474,302581,Gardi,an ethnocultural community of India and Pakistan,C0183,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2475,302583,Gareri,an ethnocultural community of India. Bihar and West Bengal,C0053,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2476,302586,Garmatang,an ethnocultural community of India. Gujarat,C0192,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2477,302587,"Garo (Mande, Achik)",a tribal community of Bangladesh and India,C0078,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2478,302611,Gavaria / Gawaria,an ethnocultural community of India. Rajasthan,C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2479,302673,Ghasi / Ghasiya,"an ethnocultural community of India. Bihar, Orissa, Madhya Pradesh, Uttar Pradesh, West Bengal, Maharashtra, and Tripura",C0053,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2480,302676,Ghera,a people of Pakistan,C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2481,302678,Ghirath / Ghirth,an ethnocultural community of India. Himachal Pradesh,C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2482,302721,Goaria,a people of Pakistan,C0183,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2483,302886,Gurkha / Nepali,an ethnocultural community of India and Nepal,C0150,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2484,302985,Hari / Hadi,an ethnocultural community of India. Assam and West Bengal,C0078,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2485,303290,Izattu Pillaimar / Ilavan,"an ethnocultural community of India. Tamil Nadu, Kerala, and Pondicherry",C0124,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2486,303326,Jangam (Balti),an ethnocultural community of Pakistan,C0229,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2487,303339,Jaraj,an ethnocultural community of Bangladesh and India,C0043,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2488,303467,Kadia,an ethnocultural community of India. Gujarat,C0186,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2489,303468,Kadaiyan,an ethnocultural community of India. Kerala and Tamil Nadu,C0213,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2490,304772,Lois / Loi,a scheduled caste of India. Manipur,C0347,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2491,304885,Macchi,an ethnocultural community of India and Pakistan,C0086,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2492,304988,Makrani,an ethnocultural community of India and Pakistan,C0086,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2493,305033,Malaysian,a people of Singapore,C0123,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2494,305095,Mandala,a people of Bangladesh,C0043,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2495,305150,Mannan (SC),an ethnocultural community of India; a Scheduled Caste of Kerala,C0213,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2496,305788,Nagarchi,an ethnocultural community of India and Bangladesh,C0080,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2497,306417,Pahari,"an indigenous Hill tribe of Nepal, the Pahari are mainly found in the villages of Khopasi, Saldhara and Palanchok of Kavrepalanchok District",C0150,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2498,306419,Paharia,an ethnocultural community of India and Bangladesh,C0150,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2499,306443,"Paky, Thoti",an ethnocultural community of India. A scheduled caste of Andrha Pradesh,C0080,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2500,306459,Pallan,a people of India and Sri Lanka,C0213,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2501,306551,Parayan / Paraiyan,"an ethnocultural community of India. Tamil Nadu, Kerala, Pondicherry and Karnataka",C0213,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
2502,306618,Patni,an ethnocultural community of India and Bangladesh,C0043,1,2021-07-20T00:00:00+00:00,2025-04-11T00:00:00+00:00
